Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
BHS,2022,Air Pollution Morality,0.9912621930586001,20.839,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Caribbean,Commonwealth of the Bahamas
BIH,2007,Air Pollution Morality,0.6485162353425826,253.8,number of deaths per 100'000 people per year,World Health Organization (WHO),Europe,Southern Europe,Bosnia and Herzegovina
BIH,2012,Air Pollution Morality,0.6485162353425826,253.8,number of deaths per 100'000 people per year,Estimated,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2017,Air Pollution Morality,0.6485162353425826,253.8,number of deaths per 100'000 people per year,Estimated,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2022,Air Pollution Morality,0.6823110535685385,230.83,number of deaths per 100'000 people per year,World Health Organization (WHO),Europe,Southern Europe,Bosnia and Herzegovina
BLR,2007,Air Pollution Morality,0.7255513542938693,201.44,number of deaths per 100'000 people per year,World Health Organization (WHO),Europe,Eastern Europe,Republic of Belarus
BLR,2012,Air Pollution Morality,0.7255513542938693,201.44,number of deaths per 100'000 people per year,Estimated,Europe,Eastern Europe,Republic of Belarus
BLR,2017,Air Pollution Morality,0.7255513542938693,201.44,number of deaths per 100'000 people per year,Estimated,Europe,Eastern Europe,Republic of Belarus
BLR,2022,Air Pollution Morality,0.8171666495019789,139.17,number of deaths per 100'000 people per year,World Health Organization (WHO),Europe,Eastern Europe,Republic of Belarus
BLZ,2007,Air Pollution Morality,0.9068251702982242,78.23,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Central America,Belize
BLZ,2012,Air Pollution Morality,0.9068251702982242,78.23,number of deaths per 100'000 people per year,Estimated,America,Central America,Belize
BLZ,2017,Air Pollution Morality,0.9068251702982242,78.23,number of deaths per 100'000 people per year,Estimated,America,Central America,Belize
BLZ,2022,Air Pollution Morality,0.904735982580294,79.64999999999999,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Central America,Belize
BMU,2007,Air Pollution Morality,0.9758787094116436,31.295,number of deaths per 100'000 people per year,Estimated,America,Northern America,Bermuda
BMU,2012,Air Pollution Morality,0.9758787094116436,31.295,number of deaths per 100'000 people per year,Estimated,America,Northern America,Bermuda
BMU,2017,Air Pollution Morality,0.9758787094116436,31.295,number of deaths per 100'000 people per year,Estimated,America,Northern America,Bermuda
BMU,2022,Air Pollution Morality,0.9890685459547734,22.33,number of deaths per 100'000 people per year,Estimated,America,Northern America,Bermuda
BOL,2007,Air Pollution Morality,0.7437949653518516,189.04,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Plurinational State of Bolivia
BOL,2012,Air Pollution Morality,0.7437949653518516,189.04,number of deaths per 100'000 people per year,Estimated,America,South America,Plurinational State of Bolivia
BOL,2017,Air Pollution Morality,0.7437949653518516,189.04,number of deaths per 100'000 people per year,Estimated,America,South America,Plurinational State of Bolivia
BOL,2022,Air Pollution Morality,0.7969515514425695,152.91,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Plurinational State of Bolivia
BRA,2007,Air Pollution Morality,0.8971589989554062,84.8,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Federative Republic of Brazil
BRA,2012,Air Pollution Morality,0.8971589989554062,84.8,number of deaths per 100'000 people per year,Estimated,America,South America,Federative Republic of Brazil
BRA,2017,Air Pollution Morality,0.8971589989554062,84.8,number of deaths per 100'000 people per year,Estimated,America,South America,Federative Republic of Brazil
BRA,2022,Air Pollution Morality,0.9381482734776149,56.94,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Federative Republic of Brazil
BRB,2007,Air Pollution Morality,0.9702511439038385,35.120000000000005,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Caribbean,Barbados
BRB,2012,Air Pollution Morality,0.9702511439038385,35.120000000000005,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Barbados
BRB,2017,Air Pollution Morality,0.9702511439038385,35.120000000000005,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Barbados
BRB,2022,Air Pollution Morality,0.9664994335653019,37.67,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Caribbean,Barbados
BRN,2007,Air Pollution Morality,0.9429004399064278,53.71,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2012,Air Pollution Morality,0.9429004399064278,53.71,number of deaths per 100'000 people per year,Estimated,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2017,Air Pollution Morality,0.9429004399064278,53.71,number of deaths per 100'000 people per year,Estimated,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2022,Air Pollution Morality,0.9642336947726169,39.21,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BTN,2007,Air Pollution Morality,0.6644499698391914,242.97,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,Southern Asia,Kingdom of Bhutan
BTN,2012,Air Pollution Morality,0.6644499698391914,242.97,number of deaths per 100'000 people per year,Estimated,Asia,Southern Asia,Kingdom of Bhutan
BTN,2017,Air Pollution Morality,0.6644499698391914,242.97,number of deaths per 100'000 people per year,Estimated,Asia,Southern Asia,Kingdom of Bhutan
BTN,2022,Air Pollution Morality,0.7639070752843208,175.37,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,Southern Asia,Kingdom of Bhutan
BWA,2007,Air Pollution Morality,0.4935043917079846,359.15999999999997,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Southern Africa,Republic of Botswana
BWA,2012,Air Pollution Morality,0.4935043917079846,359.15999999999997,number of deaths per 100'000 people per year,Estimated,Africa,Southern Africa,Republic of Botswana
BWA,2017,Air Pollution Morality,0.4935043917079846,359.15999999999997,number of deaths per 100'000 people per year,Estimated,Africa,Southern Africa,Republic of Botswana
BWA,2022,Air Pollution Morality,0.6105577542703291,279.6,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Southern Africa,Republic of Botswana
CAF,2007,Air Pollution Morality,0.0,694.59,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Central African Republic
CAF,2012,Air Pollution Morality,0.0,694.59,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Central African Republic
CAF,2017,Air Pollution Morality,0.0,694.59,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Central African Republic
CAF,2022,Air Pollution Morality,0.11127131486412922,618.96,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Central African Republic
CAN,2007,Air Pollution Morality,0.9864055672438906,24.14,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Northern America,Canada
CAN,2012,Air Pollution Morality,0.9864055672438906,24.14,number of deaths per 100'000 people per year,Estimated,America,Northern America,Canada
CAN,2017,Air Pollution Morality,0.9864055672438906,24.14,number of deaths per 100'000 people per year,Estimated,America,Northern America,Canada
CAN,2022,Air Pollution Morality,0.9980579381776986,16.22,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Northern America,Canada
CHE,2007,Air Pollution Morality,0.9741646927275669,32.46,number of deaths per 100'000 people per year,World Health Organization (WHO),Europe,Western Europe,Swiss Confederation
CHE,2012,Air Pollution Morality,0.9741646927275669,32.46,number of deaths per 100'000 people per year,Estimated,Europe,Western Europe,Swiss Confederation
CHE,2017,Air Pollution Morality,0.9741646927275669,32.46,number of deaths per 100'000 people per year,Estimated,Europe,Western Europe,Swiss Confederation
CHE,2022,Air Pollution Morality,0.9913195721578956,20.8,number of deaths per 100'000 people per year,World Health Organization (WHO),Europe,Western Europe,Swiss Confederation
CHL,2007,Air Pollution Morality,0.9467992761405933,51.06,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Republic of Chile
CHL,2012,Air Pollution Morality,0.9467992761405933,51.06,number of deaths per 100'000 people per year,Estimated,America,South America,Republic of Chile
CHL,2017,Air Pollution Morality,0.9467992761405933,51.06,number of deaths per 100'000 people per year,Estimated,America,South America,Republic of Chile
CHL,2022,Air Pollution Morality,0.9692359752239992,35.809999999999995,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Republic of Chile
CHN,2007,Air Pollution Morality,0.5846194588709559,297.23,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,Eastern Asia,People's Republic of China
CHN,2012,Air Pollution Morality,0.5846194588709559,297.23,number of deaths per 100'000 people per year,Estimated,Asia,Eastern Asia,People's Republic of China
CHN,2017,Air Pollution Morality,0.5846194588709559,297.23,number of deaths per 100'000 people per year,Estimated,Asia,Eastern Asia,People's Republic of China
CHN,2022,Air Pollution Morality,0.7477232267651429,186.37,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,Eastern Asia,People's Republic of China
CIV,2007,Air Pollution Morality,0.290176403948859,497.36,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2012,Air Pollution Morality,0.290176403948859,497.36,number of deaths per 100'000 people per year,Estimated,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2017,Air Pollution Morality,0.290176403948859,497.36,number of deaths per 100'000 people per year,Estimated,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2022,Air Pollution Morality,0.45636981565125284,384.4,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Western Africa,Republic of Côte d'Ivoire
CMR,2007,Air Pollution Morality,0.26126616545778225,517.01,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Republic of Cameroon
CMR,2012,Air Pollution Morality,0.26126616545778225,517.01,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Republic of Cameroon
CMR,2017,Air Pollution Morality,0.26126616545778225,517.01,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Republic of Cameroon
CMR,2022,Air Pollution Morality,0.40336035545616394,420.42999999999995,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Republic of Cameroon
COD,2007,Air Pollution Morality,0.27747943915608586,505.99,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Democratic Republic of the Congo
COD,2012,Air Pollution Morality,0.27747943915608586,505.99,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Democratic Republic of the Congo
COD,2017,Air Pollution Morality,0.27747943915608586,505.99,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Democratic Republic of the Congo
COD,2022,Air Pollution Morality,0.3984316379525961,423.78,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Democratic Republic of the Congo
COG,2007,Air Pollution Morality,0.35801615442334006,451.25,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Republic of the Congo
COG,2012,Air Pollution Morality,0.35801615442334006,451.25,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Republic of the Congo
COG,2017,Air Pollution Morality,0.35801615442334006,451.25,number of deaths per 100'000 people per year,Estimated,Africa,Middle Africa,Republic of the Congo
COG,2022,Air Pollution Morality,0.5120275419676616,346.57000000000005,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Middle Africa,Republic of the Congo
COL,2007,Air Pollution Morality,0.8969971604702144,84.91,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Republic of Colombia
COL,2012,Air Pollution Morality,0.8969971604702144,84.91,number of deaths per 100'000 people per year,Estimated,America,South America,Republic of Colombia
COL,2017,Air Pollution Morality,0.8969971604702144,84.91,number of deaths per 100'000 people per year,Estimated,America,South America,Republic of Colombia
COL,2022,Air Pollution Morality,0.9276876222984007,64.05,number of deaths per 100'000 people per year,World Health Organization (WHO),America,South America,Republic of Colombia
COM,2007,Air Pollution Morality,0.47103826744545313,374.42999999999995,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Eastern Africa,Union of the Comoros
COM,2012,Air Pollution Morality,0.47103826744545313,374.42999999999995,number of deaths per 100'000 people per year,Estimated,Africa,Eastern Africa,Union of the Comoros
COM,2017,Air Pollution Morality,0.47103826744545313,374.42999999999995,number of deaths per 100'000 people per year,Estimated,Africa,Eastern Africa,Union of the Comoros
COM,2022,Air Pollution Morality,0.5290500080919243,335.0,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Eastern Africa,Union of the Comoros
CPV,2007,Air Pollution Morality,0.7888302020038548,158.43,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Western Africa,Republic of Cabo Verde
CPV,2012,Air Pollution Morality,0.7888302020038548,158.43,number of deaths per 100'000 people per year,Estimated,Africa,Western Africa,Republic of Cabo Verde
CPV,2017,Air Pollution Morality,0.7888302020038548,158.43,number of deaths per 100'000 people per year,Estimated,Africa,Western Africa,Republic of Cabo Verde
CPV,2022,Air Pollution Morality,0.7513866615663023,183.88,number of deaths per 100'000 people per year,World Health Organization (WHO),Africa,Western Africa,Republic of Cabo Verde
CRI,2007,Air Pollution Morality,0.9385602259853757,56.66,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Central America,Republic of Costa Rica
CRI,2012,Air Pollution Morality,0.9385602259853757,56.66,number of deaths per 100'000 people per year,Estimated,America,Central America,Republic of Costa Rica
CRI,2017,Air Pollution Morality,0.9385602259853757,56.66,number of deaths per 100'000 people per year,Estimated,America,Central America,Republic of Costa Rica
CRI,2022,Air Pollution Morality,0.9693536759405023,35.730000000000004,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Central America,Republic of Costa Rica
CUB,2007,Air Pollution Morality,0.8765466609777985,98.81,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Caribbean,Republic of Cuba
CUB,2012,Air Pollution Morality,0.8765466609777985,98.81,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Republic of Cuba
CUB,2017,Air Pollution Morality,0.8765466609777985,98.81,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Republic of Cuba
CUB,2022,Air Pollution Morality,0.9008224337565653,82.31,number of deaths per 100'000 people per year,World Health Organization (WHO),America,Caribbean,Republic of Cuba
CUW,2007,Air Pollution Morality,0.8792203397538182,96.99272727272728,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Country of Curaçao
CUW,2012,Air Pollution Morality,0.8792203397538182,96.99272727272728,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Country of Curaçao
CUW,2017,Air Pollution Morality,0.8792203397538182,96.99272727272728,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Country of Curaçao
CUW,2022,Air Pollution Morality,0.8856632502250357,92.61354545454546,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Country of Curaçao
CYM,2007,Air Pollution Morality,0.8792203397538182,96.99272727272728,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Cayman Islands
CYM,2012,Air Pollution Morality,0.8792203397538182,96.99272727272728,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Cayman Islands
CYM,2017,Air Pollution Morality,0.8792203397538182,96.99272727272728,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Cayman Islands
CYM,2022,Air Pollution Morality,0.8856632502250357,92.61354545454546,number of deaths per 100'000 people per year,Estimated,America,Caribbean,Cayman Islands
CYP,2007,Air Pollution Morality,0.9455634186173109,51.9,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,Western Asia,Republic of Cyprus
CYP,2012,Air Pollution Morality,0.9455634186173109,51.9,number of deaths per 100'000 people per year,Estimated,Asia,Western Asia,Republic of Cyprus
CYP,2017,Air Pollution Morality,0.9455634186173109,51.9,number of deaths per 100'000 people per year,Estimated,Asia,Western Asia,Republic of Cyprus
CYP,2022,Air Pollution Morality,0.9755623887360414,31.509999999999998,number of deaths per 100'000 people per year,World Health Organization (WHO),Asia,Western Asia,Republic of Cyprus
CZE,2007,Air Pollution Morality,0.8758257440892172,99.3,number of deaths per 100'000 people per year,World Health Organization (WHO),Europe,Eastern Europe,Czech Republic
CZE,2012,Air Pollution Morality,0.8758257440892172,99.3,number of deaths per 100'000 people per year,Estimated,Europe,Eastern Europe,Czech Republic
CZE,2017,Air Pollution Morality,0.8758257440892172,99.3,number of deaths per 100'000 people per year,Estimated,Europe,Eastern Europe,Czech Republic
