Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
ARE,2012,Citizen Carbon Footprint,0.6823357821024225,29.48253,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,United Arab Emirates
ARE,2017,Citizen Carbon Footprint,0.6866094648866078,29.088024,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,United Arab Emirates
ARE,2022,Citizen Carbon Footprint,0.6586880620301983,31.665464,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,United Arab Emirates
ARG,2007,Citizen Carbon Footprint,0.8562528949258037,13.428146,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Argentine Republic
ARG,2012,Citizen Carbon Footprint,0.8689733913891544,12.25391,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Argentine Republic
ARG,2017,Citizen Carbon Footprint,0.8968593378424862,9.679743,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Argentine Republic
ARG,2022,Citizen Carbon Footprint,0.9093373376413402,8.527892,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Argentine Republic
ARM,2007,Citizen Carbon Footprint,0.9669980764457177,3.2051976,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Armenia
ARM,2012,Citizen Carbon Footprint,0.9662567700463349,3.273628,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Armenia
ARM,2017,Citizen Carbon Footprint,0.9665955958973423,3.2423508,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Armenia
ARM,2022,Citizen Carbon Footprint,0.9640999417725806,3.472726,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Armenia
ASM,2007,Citizen Carbon Footprint,0.9766680335238244,2.3125585625,metric tons of CO₂ per capita per year,Estimated,Oceania,Polynesia,American Samoa
ASM,2012,Citizen Carbon Footprint,0.9698018340386183,2.9463812000000003,metric tons of CO₂ per capita per year,Estimated,Oceania,Polynesia,American Samoa
ASM,2017,Citizen Carbon Footprint,0.9655224178901406,3.34141645,metric tons of CO₂ per capita per year,Estimated,Oceania,Polynesia,American Samoa
ASM,2022,Citizen Carbon Footprint,0.9712241227453096,2.81508895,metric tons of CO₂ per capita per year,Estimated,Oceania,Polynesia,American Samoa
ATG,2007,Citizen Carbon Footprint,0.9169919504123234,7.8212905,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
ATG,2012,Citizen Carbon Footprint,0.9227347740787246,7.2911673,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
ATG,2017,Citizen Carbon Footprint,0.9193119940533168,7.607126,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
ATG,2022,Citizen Carbon Footprint,0.9228057388832717,7.2846165,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
AUS,2007,Citizen Carbon Footprint,0.6389359747713035,33.48879,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUS,2012,Citizen Carbon Footprint,0.6327154505502907,34.06301,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUS,2017,Citizen Carbon Footprint,0.7052129076813558,27.37073,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUS,2022,Citizen Carbon Footprint,0.7643288171334826,21.913708,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUT,2007,Citizen Carbon Footprint,0.8933511580424421,10.003585,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AUT,2012,Citizen Carbon Footprint,0.9049950061476209,8.928735,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AUT,2017,Citizen Carbon Footprint,0.9069290646465834,8.750201,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AUT,2022,Citizen Carbon Footprint,0.9188936160800965,7.6457467,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AZE,2007,Citizen Carbon Footprint,0.9392425040423102,5.7673297,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
AZE,2012,Citizen Carbon Footprint,0.9373510484753319,5.941931,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
AZE,2017,Citizen Carbon Footprint,0.9376200859853957,5.917096,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
AZE,2022,Citizen Carbon Footprint,0.927879646577399,6.8162413,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
BDI,2007,Citizen Carbon Footprint,0.9934538580610236,0.7630499,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BDI,2012,Citizen Carbon Footprint,0.989635538189181,1.1155211,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BDI,2017,Citizen Carbon Footprint,0.9928441335908632,0.8193339,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BDI,2022,Citizen Carbon Footprint,0.9943184153807003,0.68324214,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BEL,2007,Citizen Carbon Footprint,0.8534816839926669,13.683958,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEL,2012,Citizen Carbon Footprint,0.876199661995182,11.586849,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEL,2017,Citizen Carbon Footprint,0.8842079234085969,10.847602,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEL,2022,Citizen Carbon Footprint,0.8971875560216653,9.649445,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEN,2007,Citizen Carbon Footprint,0.9580312961862,4.032926,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BEN,2012,Citizen Carbon Footprint,0.9605909549141713,3.7966425,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BEN,2017,Citizen Carbon Footprint,0.9732772266863385,2.6255658,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BEN,2022,Citizen Carbon Footprint,0.9761062576640179,2.3644164,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BFA,2007,Citizen Carbon Footprint,0.9540789688768401,4.3977675,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BFA,2012,Citizen Carbon Footprint,0.9698965924403912,2.937634,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BFA,2017,Citizen Carbon Footprint,0.9779135874169474,2.1975808,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BFA,2022,Citizen Carbon Footprint,0.9789387237854233,2.1029499,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BGD,2007,Citizen Carbon Footprint,0.9896164125308755,1.1172866,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGD,2012,Citizen Carbon Footprint,0.9880265108013297,1.2640513,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGD,2017,Citizen Carbon Footprint,0.9866992605294146,1.3865705,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGD,2022,Citizen Carbon Footprint,0.9857274896766253,1.4762752,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGR,2007,Citizen Carbon Footprint,0.9148615059056623,8.017953,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BGR,2012,Citizen Carbon Footprint,0.9179249207154935,7.7351675,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BGR,2017,Citizen Carbon Footprint,0.9145694049424508,8.044917,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BGR,2022,Citizen Carbon Footprint,0.9136569252553582,8.1291485,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BHR,2007,Citizen Carbon Footprint,0.51747423245853,44.70099,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHR,2012,Citizen Carbon Footprint,0.5438994357698432,42.261665,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHR,2017,Citizen Carbon Footprint,0.5509323048591737,41.612457,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHR,2022,Citizen Carbon Footprint,0.5042943410409099,45.917633,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHS,2007,Citizen Carbon Footprint,0.9336896445822802,6.2799172,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BHS,2012,Citizen Carbon Footprint,0.9320103717009619,6.4349318,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BHS,2017,Citizen Carbon Footprint,0.9222374018826985,7.33708,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BHS,2022,Citizen Carbon Footprint,0.9342327699461643,6.229781,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BIH,2007,Citizen Carbon Footprint,0.9413322619743671,5.574423,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2012,Citizen Carbon Footprint,0.9184634528881448,7.6854553,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2017,Citizen Carbon Footprint,0.9056160619338887,8.871405,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2022,Citizen Carbon Footprint,0.9099072291771536,8.475285,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BLR,2007,Citizen Carbon Footprint,0.9011149620186877,9.286904,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLR,2012,Citizen Carbon Footprint,0.8770912069132711,11.50455,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLR,2017,Citizen Carbon Footprint,0.879039434973867,11.324708,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLR,2022,Citizen Carbon Footprint,0.8782207853006025,11.400278,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLZ,2007,Citizen Carbon Footprint,0.8248303212191794,16.328781,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Central America,Belize
BLZ,2012,Citizen Carbon Footprint,0.8225590964845323,16.538439,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Central America,Belize
BLZ,2017,Citizen Carbon Footprint,0.775915705334175,20.844116,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Central America,Belize
BLZ,2022,Citizen Carbon Footprint,0.8088751781600976,17.801609,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Central America,Belize
BMU,2007,Citizen Carbon Footprint,0.730994538819662,24.9908135,metric tons of CO₂ per capita per year,Estimated,America,Northern America,Bermuda
BMU,2012,Citizen Carbon Footprint,0.7694300759814414,21.442808,metric tons of CO₂ per capita per year,Estimated,America,Northern America,Bermuda
BMU,2017,Citizen Carbon Footprint,0.7773100313642867,20.715405,metric tons of CO₂ per capita per year,Estimated,America,Northern America,Bermuda
BMU,2022,Citizen Carbon Footprint,0.7954857440584766,19.037595,metric tons of CO₂ per capita per year,Estimated,America,Northern America,Bermuda
BOL,2007,Citizen Carbon Footprint,0.8563609974147478,13.418167,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BOL,2012,Citizen Carbon Footprint,0.8774119178247041,11.474945,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BOL,2017,Citizen Carbon Footprint,0.8865273441521941,10.633495,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BOL,2022,Citizen Carbon Footprint,0.9065201189648878,8.787951,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BRA,2007,Citizen Carbon Footprint,0.8506465475372075,13.945671,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRA,2012,Citizen Carbon Footprint,0.8702416213203276,12.136839,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRA,2017,Citizen Carbon Footprint,0.882330971059596,11.0208645,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRA,2022,Citizen Carbon Footprint,0.888610540537247,10.441194,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRB,2007,Citizen Carbon Footprint,0.9192780109379927,7.610263,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Barbados
BRB,2012,Citizen Carbon Footprint,0.9220147079388942,7.357637,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Barbados
BRB,2017,Citizen Carbon Footprint,0.9307022676700488,6.5556836,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Barbados
BRB,2022,Citizen Carbon Footprint,0.9476600946255568,4.9902973,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Caribbean,Barbados
BRN,2007,Citizen Carbon Footprint,0.5356875681554357,43.019707,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2012,Citizen Carbon Footprint,0.5282780682180123,43.703682,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2017,Citizen Carbon Footprint,0.5821701542806516,38.728874,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2022,Citizen Carbon Footprint,0.5961035998854087,37.44267,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BTN,2007,Citizen Carbon Footprint,0.8995253170311993,9.433645,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BTN,2012,Citizen Carbon Footprint,0.9286004016959144,6.749708,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BTN,2017,Citizen Carbon Footprint,0.944216586741411,5.3081694,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BTN,2022,Citizen Carbon Footprint,0.9578685336382856,4.0479507,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BWA,2007,Citizen Carbon Footprint,0.8834848099463753,10.914353,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
BWA,2012,Citizen Carbon Footprint,0.8756265855579003,11.63975,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
BWA,2017,Citizen Carbon Footprint,0.8940007804449386,9.943618,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
BWA,2022,Citizen Carbon Footprint,0.878729123740697,11.353353,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
CAF,2007,Citizen Carbon Footprint,0.9263565194487002,6.956842,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAF,2012,Citizen Carbon Footprint,0.9421366554220127,5.500169,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAF,2017,Citizen Carbon Footprint,0.9411120704531448,5.594749,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAF,2022,Citizen Carbon Footprint,0.9503898790903127,4.7383094,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAN,2007,Citizen Carbon Footprint,0.7110735488694784,26.829731,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Northern America,Canada
CAN,2012,Citizen Carbon Footprint,0.748098743413321,23.411915,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Northern America,Canada
CAN,2017,Citizen Carbon Footprint,0.7529933194888014,22.960094,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Northern America,Canada
CAN,2022,Citizen Carbon Footprint,0.7814387577996836,20.33428,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,Northern America,Canada
CHE,2007,Citizen Carbon Footprint,0.9286320773826237,6.746784,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHE,2012,Citizen Carbon Footprint,0.93501381394951,6.1576824,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHE,2017,Citizen Carbon Footprint,0.9437227634355921,5.3537545,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHE,2022,Citizen Carbon Footprint,0.9491177752789867,4.855738,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHL,2007,Citizen Carbon Footprint,0.9240407667582903,7.1706104,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Republic of Chile
CHL,2012,Citizen Carbon Footprint,0.9220917684715231,7.3505235,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Republic of Chile
CHL,2017,Citizen Carbon Footprint,0.9264775890364785,6.945666,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Republic of Chile
CHL,2022,Citizen Carbon Footprint,0.9345759539123439,6.1981015,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,America,South America,Republic of Chile
CHN,2007,Citizen Carbon Footprint,0.9292342371701476,6.6911983,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CHN,2012,Citizen Carbon Footprint,0.9084444060994825,8.610319,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CHN,2017,Citizen Carbon Footprint,0.9084204055919913,8.6125345,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CHN,2022,Citizen Carbon Footprint,0.8957845744259992,9.778955,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CIV,2007,Citizen Carbon Footprint,0.9525455958984527,4.539314,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2012,Citizen Carbon Footprint,0.9522375487619045,4.56775,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2017,Citizen Carbon Footprint,0.9610431730071394,3.754898,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2022,Citizen Carbon Footprint,0.9692464013054899,2.9976535,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CMR,2007,Citizen Carbon Footprint,0.9641934251304665,3.4640965,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
CMR,2012,Citizen Carbon Footprint,0.9658742200480307,3.3089414,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
CMR,2017,Citizen Carbon Footprint,0.9705589251996647,2.8764937,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
CMR,2022,Citizen Carbon Footprint,0.976244014402209,2.3517,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
COD,2007,Citizen Carbon Footprint,0.9546945864980161,4.3409395,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COD,2012,Citizen Carbon Footprint,0.8914123438572739,10.182558,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COD,2017,Citizen Carbon Footprint,0.9168936138712481,7.830368,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COD,2022,Citizen Carbon Footprint,0.9359408380199732,6.0721083,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COG,2007,Citizen Carbon Footprint,0.9096315727051953,8.500731,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
COG,2012,Citizen Carbon Footprint,0.9057342174451537,8.860498,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
COG,2017,Citizen Carbon Footprint,0.9241547558984512,7.160088,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
COG,2022,Citizen Carbon Footprint,0.9382505231480964,5.8589,metric tons of CO₂ per capita per year,Global Carbon Budget – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
