Region,Year,Indicator,Value,continent,UNregion,name_official,Normalized
BTN,2007,Educational Index,0.5574290001222222,Asia,Southern Asia,Kingdom of Bhutan,0.4090399683469677
BTN,2012,Educational Index,0.5574290001222222,Asia,Southern Asia,Kingdom of Bhutan,0.4090399683469677
BTN,2017,Educational Index,0.5574290001222222,Asia,Southern Asia,Kingdom of Bhutan,0.4090399683469677
BTN,2022,Educational Index,0.5574290001222222,Asia,Southern Asia,Kingdom of Bhutan,0.4090399683469677
BWA,2007,Educational Index,0.6647133377777779,Africa,Southern Africa,Republic of Botswana,0.5491972121087378
BWA,2012,Educational Index,0.6647133377777779,Africa,Southern Africa,Republic of Botswana,0.5491972121087378
BWA,2017,Educational Index,0.6647133377777779,Africa,Southern Africa,Republic of Botswana,0.5491972121087378
BWA,2022,Educational Index,0.6647133377777779,Africa,Southern Africa,Republic of Botswana,0.5491972121087378
CAF,2007,Educational Index,0.3341578909166667,Africa,Middle Africa,Central African Republic,0.117356541280917
CAF,2012,Educational Index,0.3341578909166667,Africa,Middle Africa,Central African Republic,0.117356541280917
CAF,2017,Educational Index,0.3341578909166667,Africa,Middle Africa,Central African Republic,0.117356541280917
CAF,2022,Educational Index,0.3341578909166667,Africa,Middle Africa,Central African Republic,0.117356541280917
CAN,2007,Educational Index,0.9056436001111111,America,Northern America,Canada,0.8639507189612969
CAN,2012,Educational Index,0.9056436001111111,America,Northern America,Canada,0.8639507189612969
CAN,2017,Educational Index,0.9056436001111111,America,Northern America,Canada,0.8639507189612969
CAN,2022,Educational Index,0.9056436001111111,America,Northern America,Canada,0.8639507189612969
CHE,2007,Educational Index,0.9241280601111111,Europe,Western Europe,Swiss Confederation,0.8880989872233653
CHE,2012,Educational Index,0.9241280601111111,Europe,Western Europe,Swiss Confederation,0.8880989872233653
CHE,2017,Educational Index,0.9241280601111111,Europe,Western Europe,Swiss Confederation,0.8880989872233653
CHE,2022,Educational Index,0.9241280601111111,Europe,Western Europe,Swiss Confederation,0.8880989872233653
CHL,2007,Educational Index,0.8361547424444444,America,South America,Republic of Chile,0.7731698372823429
CHL,2012,Educational Index,0.8361547424444444,America,South America,Republic of Chile,0.7731698372823429
CHL,2017,Educational Index,0.8361547424444444,America,South America,Republic of Chile,0.7731698372823429
CHL,2022,Educational Index,0.8361547424444444,America,South America,Republic of Chile,0.7731698372823429
CHN,2007,Educational Index,0.6929507940333334,Asia,Eastern Asia,People's Republic of China,0.5860868842277814
CHN,2012,Educational Index,0.6929507940333334,Asia,Eastern Asia,People's Republic of China,0.5860868842277814
CHN,2017,Educational Index,0.6929507940333334,Asia,Eastern Asia,People's Republic of China,0.5860868842277814
CHN,2022,Educational Index,0.6929507940333334,Asia,Eastern Asia,People's Republic of China,0.5860868842277814
CIV,2007,Educational Index,0.4218339832222222,Africa,Western Africa,Republic of Côte d'Ivoire,0.23189739328116094
CIV,2012,Educational Index,0.4218339832222222,Africa,Western Africa,Republic of Côte d'Ivoire,0.23189739328116094
CIV,2017,Educational Index,0.4218339832222222,Africa,Western Africa,Republic of Côte d'Ivoire,0.23189739328116094
CIV,2022,Educational Index,0.4218339832222222,Africa,Western Africa,Republic of Côte d'Ivoire,0.23189739328116094
CMR,2007,Educational Index,0.5896072240888889,Africa,Middle Africa,Republic of Cameroon,0.4510778955866051
CMR,2012,Educational Index,0.5896072240888889,Africa,Middle Africa,Republic of Cameroon,0.4510778955866051
CMR,2017,Educational Index,0.5896072240888889,Africa,Middle Africa,Republic of Cameroon,0.4510778955866051
CMR,2022,Educational Index,0.5896072240888889,Africa,Middle Africa,Republic of Cameroon,0.4510778955866051
COD,2007,Educational Index,0.5063023519944444,Africa,Middle Africa,Democratic Republic of the Congo,0.34224764580522415
COD,2012,Educational Index,0.5063023519944444,Africa,Middle Africa,Democratic Republic of the Congo,0.34224764580522415
COD,2017,Educational Index,0.5063023519944444,Africa,Middle Africa,Democratic Republic of the Congo,0.34224764580522415
COD,2022,Educational Index,0.5063023519944444,Africa,Middle Africa,Democratic Republic of the Congo,0.34224764580522415
COG,2007,Educational Index,0.6199203761666667,Africa,Middle Africa,Republic of the Congo,0.4906792757861379
COG,2012,Educational Index,0.6199203761666667,Africa,Middle Africa,Republic of the Congo,0.4906792757861379
COG,2017,Educational Index,0.6199203761666667,Africa,Middle Africa,Republic of the Congo,0.4906792757861379
COG,2022,Educational Index,0.6199203761666667,Africa,Middle Africa,Republic of the Congo,0.4906792757861379
COL,2007,Educational Index,0.6964700591999999,America,South America,Republic of Colombia,0.5906844845542187
COL,2012,Educational Index,0.6964700591999999,America,South America,Republic of Colombia,0.5906844845542187
COL,2017,Educational Index,0.6964700591999999,America,South America,Republic of Colombia,0.5906844845542187
COL,2022,Educational Index,0.6964700591999999,America,South America,Republic of Colombia,0.5906844845542187
COM,2007,Educational Index,0.5691271838444445,Africa,Eastern Africa,Union of the Comoros,0.4243225829704507
COM,2012,Educational Index,0.5691271838444445,Africa,Eastern Africa,Union of the Comoros,0.4243225829704507
COM,2017,Educational Index,0.5691271838444445,Africa,Eastern Africa,Union of the Comoros,0.4243225829704507
COM,2022,Educational Index,0.5691271838444445,Africa,Eastern Africa,Union of the Comoros,0.4243225829704507
CPV,2007,Educational Index,0.5232975025,Africa,Western Africa,Republic of Cabo Verde,0.36445026646941364
CPV,2012,Educational Index,0.5232975025,Africa,Western Africa,Republic of Cabo Verde,0.36445026646941364
CPV,2017,Educational Index,0.5232975025,Africa,Western Africa,Republic of Cabo Verde,0.36445026646941364
CPV,2022,Educational Index,0.5232975025,Africa,Western Africa,Republic of Cabo Verde,0.36445026646941364
CRI,2007,Educational Index,0.7404687710666666,America,Central America,Republic of Costa Rica,0.6481648057181435
CRI,2012,Educational Index,0.7404687710666666,America,Central America,Republic of Costa Rica,0.6481648057181435
CRI,2017,Educational Index,0.7404687710666666,America,Central America,Republic of Costa Rica,0.6481648057181435
CRI,2022,Educational Index,0.7404687710666666,America,Central America,Republic of Costa Rica,0.6481648057181435
CUB,2007,Educational Index,0.7535274064999999,America,Caribbean,Republic of Cuba,0.6652247269482301
CUB,2012,Educational Index,0.7535274064999999,America,Caribbean,Republic of Cuba,0.6652247269482301
CUB,2017,Educational Index,0.7535274064999999,America,Caribbean,Republic of Cuba,0.6652247269482301
CUB,2022,Educational Index,0.7535274064999999,America,Caribbean,Republic of Cuba,0.6652247269482301
CUW,2007,Educational Index,0.7305118493282051,America,Caribbean,Country of Curaçao,0.6351569917379251
CUW,2012,Educational Index,0.7305118493282051,America,Caribbean,Country of Curaçao,0.6351569917379251
CUW,2017,Educational Index,0.7305118493282051,America,Caribbean,Country of Curaçao,0.6351569917379251
CUW,2022,Educational Index,0.7305118493282051,America,Caribbean,Country of Curaçao,0.6351569917379251
CYM,2007,Educational Index,0.7305118493282051,America,Caribbean,Cayman Islands,0.6351569917379251
CYM,2012,Educational Index,0.7305118493282051,America,Caribbean,Cayman Islands,0.6351569917379251
CYM,2017,Educational Index,0.7305118493282051,America,Caribbean,Cayman Islands,0.6351569917379251
CYM,2022,Educational Index,0.7305118493282051,America,Caribbean,Cayman Islands,0.6351569917379251
CYP,2007,Educational Index,0.8658692785555555,Asia,Western Asia,Republic of Cyprus,0.8119891800867326
CYP,2012,Educational Index,0.8658692785555555,Asia,Western Asia,Republic of Cyprus,0.8119891800867326
CYP,2017,Educational Index,0.8658692785555555,Asia,Western Asia,Republic of Cyprus,0.8119891800867326
CYP,2022,Educational Index,0.8658692785555555,Asia,Western Asia,Republic of Cyprus,0.8119891800867326
CZE,2007,Educational Index,0.884626239,Europe,Eastern Europe,Czech Republic,0.8364934454314304
CZE,2012,Educational Index,0.884626239,Europe,Eastern Europe,Czech Republic,0.8364934454314304
CZE,2017,Educational Index,0.884626239,Europe,Eastern Europe,Czech Republic,0.8364934454314304
CZE,2022,Educational Index,0.884626239,Europe,Eastern Europe,Czech Republic,0.8364934454314304
DEU,2007,Educational Index,0.9569577218888888,Europe,Western Europe,Federal Republic of Germany,0.93098795880072
DEU,2012,Educational Index,0.9569577218888888,Europe,Western Europe,Federal Republic of Germany,0.93098795880072
DEU,2017,Educational Index,0.9569577218888888,Europe,Western Europe,Federal Republic of Germany,0.93098795880072
DEU,2022,Educational Index,0.9569577218888888,Europe,Western Europe,Federal Republic of Germany,0.93098795880072
DJI,2007,Educational Index,0.3526765374777777,Africa,Eastern Africa,Republic of Djibouti,0.14154947118031033
DJI,2012,Educational Index,0.3526765374777777,Africa,Eastern Africa,Republic of Djibouti,0.14154947118031033
DJI,2017,Educational Index,0.3526765374777777,Africa,Eastern Africa,Republic of Djibouti,0.14154947118031033
DJI,2022,Educational Index,0.3526765374777777,Africa,Eastern Africa,Republic of Djibouti,0.14154947118031033
DMA,2007,Educational Index,0.6826137991666668,America,Caribbean,Commonwealth of Dominica,0.5725825392231727
DMA,2012,Educational Index,0.6826137991666668,America,Caribbean,Commonwealth of Dominica,0.5725825392231727
DMA,2017,Educational Index,0.6826137991666668,America,Caribbean,Commonwealth of Dominica,0.5725825392231727
DMA,2022,Educational Index,0.6826137991666668,America,Caribbean,Commonwealth of Dominica,0.5725825392231727
DNK,2007,Educational Index,0.9535171935,Europe,Northern Europe,Kingdom of Denmark,0.9264932209237061
DNK,2012,Educational Index,0.9535171935,Europe,Northern Europe,Kingdom of Denmark,0.9264932209237061
DNK,2017,Educational Index,0.9535171935,Europe,Northern Europe,Kingdom of Denmark,0.9264932209237061
DNK,2022,Educational Index,0.9535171935,Europe,Northern Europe,Kingdom of Denmark,0.9264932209237061
DOM,2007,Educational Index,0.6816005924888889,America,Caribbean,Dominican Republic,0.5712588767164023
DOM,2012,Educational Index,0.6816005924888889,America,Caribbean,Dominican Republic,0.5712588767164023
DOM,2017,Educational Index,0.6816005924888889,America,Caribbean,Dominican Republic,0.5712588767164023
DOM,2022,Educational Index,0.6816005924888889,America,Caribbean,Dominican Republic,0.5712588767164023
DZA,2007,Educational Index,0.6631336688777778,Africa,Northern Africa,People's Democratic Republic of Algeria,0.5471335181537914
DZA,2012,Educational Index,0.6631336688777778,Africa,Northern Africa,People's Democratic Republic of Algeria,0.5471335181537914
DZA,2017,Educational Index,0.6631336688777778,Africa,Northern Africa,People's Democratic Republic of Algeria,0.5471335181537914
DZA,2022,Educational Index,0.6631336688777778,Africa,Northern Africa,People's Democratic Republic of Algeria,0.5471335181537914
ECU,2007,Educational Index,0.7119038898555555,America,South America,Republic of Ecuador,0.6108473826308567
ECU,2012,Educational Index,0.7119038898555555,America,South America,Republic of Ecuador,0.6108473826308567
ECU,2017,Educational Index,0.7119038898555555,America,South America,Republic of Ecuador,0.6108473826308567
ECU,2022,Educational Index,0.7119038898555555,America,South America,Republic of Ecuador,0.6108473826308567
EGY,2007,Educational Index,0.6869314613333333,Africa,Northern Africa,Arab Republic of Egypt,0.5782231727210215
EGY,2012,Educational Index,0.6869314613333333,Africa,Northern Africa,Arab Republic of Egypt,0.5782231727210215
EGY,2017,Educational Index,0.6869314613333333,Africa,Northern Africa,Arab Republic of Egypt,0.5782231727210215
EGY,2022,Educational Index,0.6869314613333333,Africa,Northern Africa,Arab Republic of Egypt,0.5782231727210215
ERI,2007,Educational Index,0.3730131337777778,Africa,Eastern Africa,State of Eritrea,0.16811738731038878
ERI,2012,Educational Index,0.3730131337777778,Africa,Eastern Africa,State of Eritrea,0.16811738731038878
ERI,2017,Educational Index,0.3730131337777778,Africa,Eastern Africa,State of Eritrea,0.16811738731038878
ERI,2022,Educational Index,0.3730131337777778,Africa,Eastern Africa,State of Eritrea,0.16811738731038878
ESP,2007,Educational Index,0.8482094235555555,Europe,Southern Europe,Kingdom of Spain,0.7889181833679088
ESP,2012,Educational Index,0.8482094235555555,Europe,Southern Europe,Kingdom of Spain,0.7889181833679088
ESP,2017,Educational Index,0.8482094235555555,Europe,Southern Europe,Kingdom of Spain,0.7889181833679088
ESP,2022,Educational Index,0.8482094235555555,Europe,Southern Europe,Kingdom of Spain,0.7889181833679088
EST,2007,Educational Index,0.8944748982777778,Europe,Northern Europe,Republic of Estonia,0.8493598243389824
EST,2012,Educational Index,0.8944748982777778,Europe,Northern Europe,Republic of Estonia,0.8493598243389824
EST,2017,Educational Index,0.8944748982777778,Europe,Northern Europe,Republic of Estonia,0.8493598243389824
EST,2022,Educational Index,0.8944748982777778,Europe,Northern Europe,Republic of Estonia,0.8493598243389824
ETH,2007,Educational Index,0.35577134475555555,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia,0.1455925558234744
ETH,2012,Educational Index,0.35577134475555555,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia,0.1455925558234744
ETH,2017,Educational Index,0.35577134475555555,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia,0.1455925558234744
ETH,2022,Educational Index,0.35577134475555555,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia,0.1455925558234744
FIN,2007,Educational Index,0.9650993339444445,Europe,Northern Europe,Republic of Finland,0.94162423554363
FIN,2012,Educational Index,0.9650993339444445,Europe,Northern Europe,Republic of Finland,0.94162423554363
FIN,2017,Educational Index,0.9650993339444445,Europe,Northern Europe,Republic of Finland,0.94162423554363
FIN,2022,Educational Index,0.9650993339444445,Europe,Northern Europe,Republic of Finland,0.94162423554363
FJI,2007,Educational Index,0.7303848256666667,Oceania,Melanesia,Republic of Fiji,0.6349910468602029
FJI,2012,Educational Index,0.7303848256666667,Oceania,Melanesia,Republic of Fiji,0.6349910468602029
FJI,2017,Educational Index,0.7303848256666667,Oceania,Melanesia,Republic of Fiji,0.6349910468602029
FJI,2022,Educational Index,0.7303848256666667,Oceania,Melanesia,Republic of Fiji,0.6349910468602029
FRA,2007,Educational Index,0.8337186450555556,Europe,Western Europe,French Republic,0.7699872972860751
FRA,2012,Educational Index,0.8337186450555556,Europe,Western Europe,French Republic,0.7699872972860751
FRA,2017,Educational Index,0.8337186450555556,Europe,Western Europe,French Republic,0.7699872972860751
FRA,2022,Educational Index,0.8337186450555556,Europe,Western Europe,French Republic,0.7699872972860751
FRO,2007,Educational Index,0.9373521909444443,Europe,Northern Europe,Faroe Islands,0.9053751131635346
FRO,2012,Educational Index,0.9373521909444443,Europe,Northern Europe,Faroe Islands,0.9053751131635346
FRO,2017,Educational Index,0.9373521909444443,Europe,Northern Europe,Faroe Islands,0.9053751131635346
FRO,2022,Educational Index,0.9373521909444443,Europe,Northern Europe,Faroe Islands,0.9053751131635346
FSM,2007,Educational Index,0.594835466,Oceania,Micronesia,Federated States of Micronesia,0.457908118823232
FSM,2012,Educational Index,0.594835466,Oceania,Micronesia,Federated States of Micronesia,0.457908118823232
FSM,2017,Educational Index,0.594835466,Oceania,Micronesia,Federated States of Micronesia,0.457908118823232
FSM,2022,Educational Index,0.594835466,Oceania,Micronesia,Federated States of Micronesia,0.457908118823232
GAB,2007,Educational Index,0.6637295755555556,Africa,Middle Africa,Gabonese Republic,0.5479120161090542
GAB,2012,Educational Index,0.6637295755555556,Africa,Middle Africa,Gabonese Republic,0.5479120161090542
GAB,2017,Educational Index,0.6637295755555556,Africa,Middle Africa,Gabonese Republic,0.5479120161090542
GAB,2022,Educational Index,0.6637295755555556,Africa,Middle Africa,Gabonese Republic,0.5479120161090542
GBR,2007,Educational Index,0.9367120849999999,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland,0.9045388728804759
GBR,2012,Educational Index,0.9367120849999999,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland,0.9045388728804759
GBR,2017,Educational Index,0.9367120849999999,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland,0.9045388728804759
GBR,2022,Educational Index,0.9367120849999999,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland,0.9045388728804759
GEO,2007,Educational Index,0.8880398326111111,Asia,Western Asia,Georgia,0.8409529954674495
GEO,2012,Educational Index,0.8880398326111111,Asia,Western Asia,Georgia,0.8409529954674495
GEO,2017,Educational Index,0.8880398326111111,Asia,Western Asia,Georgia,0.8409529954674495
GEO,2022,Educational Index,0.8880398326111111,Asia,Western Asia,Georgia,0.8409529954674495
GHA,2007,Educational Index,0.5362517221333334,Africa,Western Africa,Republic of Ghana,0.3813737779396697
GHA,2012,Educational Index,0.5362517221333334,Africa,Western Africa,Republic of Ghana,0.3813737779396697
GHA,2017,Educational Index,0.5362517221333334,Africa,Western Africa,Republic of Ghana,0.3813737779396697
GHA,2022,Educational Index,0.5362517221333334,Africa,Western Africa,Republic of Ghana,0.3813737779396697
