Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
ARM,2017,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Armenia
ARM,2022,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Armenia
ASM,2007,Red List Index,0.8064516129032259,0.87,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Polynesia,American Samoa
ASM,2012,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Polynesia,American Samoa
ASM,2017,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Polynesia,American Samoa
ASM,2022,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Polynesia,American Samoa
ATG,2007,Red List Index,0.8870967741935485,0.92,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
ATG,2012,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
ATG,2017,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
ATG,2022,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Antigua and Barbuda
AUS,2007,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUS,2012,Red List Index,0.7580645161290323,0.84,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUS,2017,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUS,2022,Red List Index,0.7096774193548389,0.81,,BirdLife International and IUCN – processed by Our World in Data,Oceania,Australia and New Zealand,Commonwealth of Australia
AUT,2007,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AUT,2012,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AUT,2017,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AUT,2022,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Republic of Austria
AZE,2007,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
AZE,2012,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
AZE,2017,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
AZE,2022,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Azerbaijan
BDI,2007,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BDI,2012,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BDI,2017,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BDI,2022,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Burundi
BEL,2007,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEL,2012,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEL,2017,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEL,2022,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Kingdom of Belgium
BEN,2007,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BEN,2012,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BEN,2017,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BEN,2022,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Benin
BFA,2007,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BFA,2012,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BFA,2017,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BFA,2022,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Burkina Faso
BGD,2007,Red List Index,0.6935483870967742,0.8,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGD,2012,Red List Index,0.6612903225806452,0.78,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGD,2017,Red List Index,0.6290322580645161,0.76,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGD,2022,Red List Index,0.5967741935483871,0.74,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,People's Republic of Bangladesh
BGR,2007,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BGR,2012,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BGR,2017,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BGR,2022,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Bulgaria
BHR,2007,Red List Index,0.6774193548387097,0.79,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHR,2012,Red List Index,0.6612903225806452,0.78,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHR,2017,Red List Index,0.6290322580645161,0.76,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHR,2022,Red List Index,0.6129032258064516,0.75,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Kingdom of Bahrain
BHS,2007,Red List Index,0.564516129032258,0.72,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BHS,2012,Red List Index,0.5483870967741935,0.71,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BHS,2017,Red List Index,0.532258064516129,0.7,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BHS,2022,Red List Index,0.5161290322580644,0.69,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of the Bahamas
BIH,2007,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2012,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2017,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BIH,2022,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Europe,Southern Europe,Bosnia and Herzegovina
BLR,2007,Red List Index,0.9516129032258064,0.96,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLR,2012,Red List Index,0.9516129032258064,0.96,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLR,2017,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLR,2022,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Republic of Belarus
BLZ,2007,Red List Index,0.6774193548387097,0.79,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Belize
BLZ,2012,Red List Index,0.6612903225806452,0.78,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Belize
BLZ,2017,Red List Index,0.6451612903225807,0.77,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Belize
BLZ,2022,Red List Index,0.6451612903225807,0.77,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Belize
BMU,2007,Red List Index,0.41935483870967744,0.63,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Bermuda
BMU,2012,Red List Index,0.40322580645161293,0.62,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Bermuda
BMU,2017,Red List Index,0.40322580645161293,0.62,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Bermuda
BMU,2022,Red List Index,0.3870967741935484,0.61,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Bermuda
BOL,2007,Red List Index,0.8387096774193549,0.89,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BOL,2012,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BOL,2017,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BOL,2022,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Plurinational State of Bolivia
BRA,2007,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRA,2012,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRA,2017,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRA,2022,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Federative Republic of Brazil
BRB,2007,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Barbados
BRB,2012,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Barbados
BRB,2017,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Barbados
BRB,2022,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Barbados
BRN,2007,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2012,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2017,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BRN,2022,Red List Index,0.7741935483870968,0.85,,BirdLife International and IUCN – processed by Our World in Data,Asia,South-eastern Asia,"Nation of Brunei, Abode of Peace"
BTN,2007,Red List Index,0.6935483870967742,0.8,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BTN,2012,Red List Index,0.6935483870967742,0.8,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BTN,2017,Red List Index,0.6935483870967742,0.8,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BTN,2022,Red List Index,0.6935483870967742,0.8,,BirdLife International and IUCN – processed by Our World in Data,Asia,Southern Asia,Kingdom of Bhutan
BWA,2007,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
BWA,2012,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
BWA,2017,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
BWA,2022,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Africa,Southern Africa,Republic of Botswana
CAF,2007,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAF,2012,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAF,2017,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAF,2022,Red List Index,0.9193548387096774,0.94,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Central African Republic
CAN,2007,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Canada
CAN,2012,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Canada
CAN,2017,Red List Index,0.9516129032258064,0.96,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Canada
CAN,2022,Red List Index,0.9516129032258064,0.96,,BirdLife International and IUCN – processed by Our World in Data,America,Northern America,Canada
CHE,2007,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHE,2012,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHE,2017,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHE,2022,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Swiss Confederation
CHL,2007,Red List Index,0.7096774193548389,0.81,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Chile
CHL,2012,Red List Index,0.6774193548387097,0.79,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Chile
CHL,2017,Red List Index,0.6451612903225807,0.77,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Chile
CHL,2022,Red List Index,0.6290322580645161,0.76,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Chile
CHN,2007,Red List Index,0.6612903225806452,0.78,,BirdLife International and IUCN – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CHN,2012,Red List Index,0.6290322580645161,0.76,,BirdLife International and IUCN – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CHN,2017,Red List Index,0.6129032258064516,0.75,,BirdLife International and IUCN – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CHN,2022,Red List Index,0.5806451612903225,0.73,,BirdLife International and IUCN – processed by Our World in Data,Asia,Eastern Asia,People's Republic of China
CIV,2007,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2012,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2017,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CIV,2022,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Côte d'Ivoire
CMR,2007,Red List Index,0.7580645161290323,0.84,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
CMR,2012,Red List Index,0.7580645161290323,0.84,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
CMR,2017,Red List Index,0.7580645161290323,0.84,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
CMR,2022,Red List Index,0.7580645161290323,0.84,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of Cameroon
COD,2007,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COD,2012,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COD,2017,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COD,2022,Red List Index,0.8225806451612904,0.88,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Democratic Republic of the Congo
COG,2007,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
COG,2012,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
COG,2017,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
COG,2022,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Africa,Middle Africa,Republic of the Congo
COL,2007,Red List Index,0.6129032258064516,0.75,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Colombia
COL,2012,Red List Index,0.6129032258064516,0.75,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Colombia
COL,2017,Red List Index,0.5967741935483871,0.74,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Colombia
COL,2022,Red List Index,0.5806451612903225,0.73,,BirdLife International and IUCN – processed by Our World in Data,America,South America,Republic of Colombia
COM,2007,Red List Index,0.7096774193548389,0.81,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Union of the Comoros
COM,2012,Red List Index,0.6612903225806452,0.78,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Union of the Comoros
COM,2017,Red List Index,0.6290322580645161,0.76,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Union of the Comoros
COM,2022,Red List Index,0.5967741935483871,0.74,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Union of the Comoros
CPV,2007,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Cabo Verde
CPV,2012,Red List Index,0.8548387096774194,0.9,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Cabo Verde
CPV,2017,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Cabo Verde
CPV,2022,Red List Index,0.870967741935484,0.91,,BirdLife International and IUCN – processed by Our World in Data,Africa,Western Africa,Republic of Cabo Verde
CRI,2007,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Republic of Costa Rica
CRI,2012,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Republic of Costa Rica
CRI,2017,Red List Index,0.7258064516129031,0.82,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Republic of Costa Rica
CRI,2022,Red List Index,0.7096774193548389,0.81,,BirdLife International and IUCN – processed by Our World in Data,America,Central America,Republic of Costa Rica
CUB,2007,Red List Index,0.5000000000000001,0.68,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Republic of Cuba
CUB,2012,Red List Index,0.48387096774193555,0.67,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Republic of Cuba
CUB,2017,Red List Index,0.48387096774193555,0.67,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Republic of Cuba
CUB,2022,Red List Index,0.46774193548387105,0.66,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Republic of Cuba
CUW,2007,Red List Index,0.8064516129032259,0.87,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Country of Curaçao
CUW,2012,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Country of Curaçao
CUW,2017,Red List Index,0.7903225806451613,0.86,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Country of Curaçao
CUW,2022,Red List Index,0.7741935483870968,0.85,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Country of Curaçao
CYM,2007,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Cayman Islands
CYM,2012,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Cayman Islands
CYM,2017,Red List Index,0.7258064516129031,0.82,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Cayman Islands
CYM,2022,Red List Index,0.7258064516129031,0.82,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Cayman Islands
CYP,2007,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Cyprus
CYP,2012,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Cyprus
CYP,2017,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Cyprus
CYP,2022,Red List Index,1.0,0.99,,BirdLife International and IUCN – processed by Our World in Data,Asia,Western Asia,Republic of Cyprus
CZE,2007,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Czech Republic
CZE,2012,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Czech Republic
CZE,2017,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Czech Republic
CZE,2022,Red List Index,0.9677419354838709,0.97,,BirdLife International and IUCN – processed by Our World in Data,Europe,Eastern Europe,Czech Republic
DEU,2007,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Federal Republic of Germany
DEU,2012,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Federal Republic of Germany
DEU,2017,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Federal Republic of Germany
DEU,2022,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Western Europe,Federal Republic of Germany
DJI,2007,Red List Index,0.7580645161290323,0.84,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Djibouti
DJI,2012,Red List Index,0.7419354838709676,0.83,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Djibouti
DJI,2017,Red List Index,0.7258064516129031,0.82,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Djibouti
DJI,2022,Red List Index,0.6935483870967742,0.8,,BirdLife International and IUCN – processed by Our World in Data,Africa,Eastern Africa,Republic of Djibouti
DMA,2007,Red List Index,0.5161290322580644,0.69,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of Dominica
DMA,2012,Red List Index,0.5000000000000001,0.68,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of Dominica
DMA,2017,Red List Index,0.48387096774193555,0.67,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of Dominica
DMA,2022,Red List Index,0.46774193548387105,0.66,,BirdLife International and IUCN – processed by Our World in Data,America,Caribbean,Commonwealth of Dominica
DNK,2007,Red List Index,0.9838709677419355,0.98,,BirdLife International and IUCN – processed by Our World in Data,Europe,Northern Europe,Kingdom of Denmark
